screen_name,location,id,source,favorite_count,favorited,lang,hashtags,created_at,text,tags,is_retweet,retweet_author,n_words,has_link,emoji_count,emojis
BlessingTheFilm,unknown,1110609798909706240,Twitter Web Client,4,False,en,"[{'text': 'OfficialSelection', 'indices': [46, 64]}]",2019-07-04 19:44:03,More News! @BlessingTheFilm has been named an &amp; will screen at the @CAIFF… https://t.co/JAE4pdHDpJ,['OfficialSelection'],False,,102,True,0,
pdmovies,unknown,137978069,Public Domain Movies ROP,2,False,en,"[{'text': 'movie', 'indices': [39, 45]}, {'text': 'fullmovie', 'indices': [46, 56]}, {'text': 'film', 'indices': [57, 62]}, {'text': 'movies', 'indices': [63, 70]}, {'text': 'pd', 'indices': [71, 74]}]",2019-07-04 19:43:47,"Charlie Chan in the Chinese Ring, 1947 s ** GSuite: https://t.co/lhsbDF9Fpp **… https://t.co/8PP1E4CV4W","['movie', 'fullmovie', 'film', 'movies', 'pd']",False,,103,True,0,
Jimmyrcmoore,Belleville ontario canada,832994315618152449,Twitter Web App,0,False,en,[],2019-07-04 19:42:51,"Throw back to being in the paper in Kingston! Thanks to @petehendra •
•
Check out our indie film on iTunes/Amazon: https:…",[],True,AntiQuenched,122,True,0,
ksuga97,unknown,3294053412,Twitter for Android,0,False,en,"[{'text': 'Kaappaan', 'indices': [21, 30]}, {'text': 'Single', 'indices': [33, 40]}, {'text': 'Album', 'indices': [52, 58]}, {'text': 'Trailer', 'indices': [67, 75]}, {'text': 'Film', 'indices': [99, 104]}]",2019-07-04 19:42:19,- Tomorrow - 23rd - August 20 ( Mostly ) - August 30th,"['Kaappaan', 'Single', 'Album', 'Trailer', 'Film']",True,Provipressmedia,54,False,0,
PutinaBeata,Ukraina  Odesa  Europa ,1143603594819723264,Twitter Web App,0,False,en,"[{'text': 'film', 'indices': [68, 73]}, {'text': 'video', 'indices': [74, 80]}, {'text': 'surf', 'indices': [81, 86]}, {'text': 'ocean', 'indices': [87, 93]}, {'text': 'AtlanticOcean', 'indices': [94, 108]}, {'text': 'Portugal', 'indices': [109, 118]}, {'text': 'Algarve', 'indices': [119, 127]}, {'text': 'Sagres', 'indices': [128, 135]}]",2019-07-04 19:41:56,"First draft. No texts yet. Looking nice, huh?  htt…","['film', 'video', 'surf', 'ocean', 'AtlanticOcean', 'Portugal', 'Algarve', 'Sagres']",True,NoosferaMedia,52,False,1,💙
PippaG6,United States,805047752174563328,Twitter Web App,0,False,en,"[{'text': 'imagine', 'indices': [31, 39]}, {'text': 'writing', 'indices': [83, 91]}, {'text': 'reading', 'indices': [92, 100]}, {'text': 'amwriting', 'indices': [101, 111]}, {'text': 'film', 'indices': [112, 117]}]",2019-07-04 19:40:57,"If you don't , nothing ever happens at all. — John Green https://t.co/BmYGFzHg…","['imagine', 'writing', 'reading', 'amwriting', 'film']",True,noveliciouss,79,True,0,
filmNJones,"Wichita, KS",29838600,Twitter for Android,0,False,en,"[{'text': '90skid', 'indices': [0, 7]}]",2019-07-04 19:40:37,"here. When are we gonna get a gritty cinematic reboot of the after school classic, Beetleborgs. It's time.… https://t.co/AKGLwy0JVW",['90skid'],False,,131,True,0,
Cup_Of_Moe,"Carrboro, NC",3130868116,Twitter for Android,0,False,en,"[{'text': 'Dogs1976', 'indices': [130, 139]}]",2019-07-04 19:40:17,'Dogs' (1976): When man's best friend becomes man's worst foe (review) https://t.co/mUCJV7oJwm via @Cup_of_Moe,['Dogs1976'],True,mitchellclong,110,True,0,
AntiQuenched,"Kingston, Ontario",880205634423197696,Hootsuite Inc.,1,False,en,[],2019-07-04 19:40:11,"Throw back to being in the paper in Kingston! Thanks to @petehendra •
•
Check out our indie film on iTunes/Amazon:… https://t.co/iNsOocWyF8",[],False,,139,True,0,
GoodallBeverley,stockton on tees,2578244423,Twitter for iPhone,0,False,en,"[{'text': 'film', 'indices': [74, 79]}, {'text': 'TV', 'indices': [84, 87]}]",2019-07-04 19:40:03,Huge boost for the UK’s status as major destination for and production. @Netflix invests £10.3bn of its annual…,"['film', 'TV']",True,tradegovuk,113,False,1,🎥
Cup_Of_Moe,"Carrboro, NC",3130868116,Twitter for Android,0,False,en,[],2019-07-04 19:39:56,'Brightburn' (2019) is clever Superman subversion (review) https://t.co/iIeBeDnAAG via @Cup_of_Moe @Brightburn,['Brightbu'],True,mitchellclong,110,True,0,
FabUKmagazine,"London, England",3038165932,WordPress.com,0,False,en,"[{'text': 'Oldboy', 'indices': [78, 85]}, {'text': 'film', 'indices': [86, 91]}]",2019-07-04 19:38:52,"Oldboy, releases again on the big screen with a newly mastered 4K restoration @ArrowFilmsVideo Detail… https://t.co/DhE9THwNwS","['Oldboy', 'film']",False,,126,True,0,
FlicksDaily,"London, England",994273369091727361,FLICKS DAILY,0,False,en,"[{'text': 'FlicksDaily', 'indices': [91, 103]}, {'text': 'Film', 'indices': [104, 109]}, {'text': 'Movies', 'indices': [110, 117]}]",2019-07-04 19:38:16,"RT Corey Jackson on his role in Suspense Thriller, Crisis Hotline https://t.co/cdkk3SHa4p","['FlicksDaily', 'Film', 'Movies']",False,,89,True,0,
darujones,"Brooklyn, NY / Nashville, TN",15339207,Twitter for iPhone,0,False,en,"[{'text': 'art', 'indices': [40, 44]}, {'text': 'rock', 'indices': [45, 50]}, {'text': 'editorial', 'indices': [51, 61]}, {'text': 'drummer', 'indices': [62, 70]}, {'text': 'painting', 'indices': [71, 80]}, {'text': 'actor', 'indices': [81, 87]}, {'text': 'rapper', 'indices': [88, 95]}, {'text': 'filmdirector', 'indices': [96, 109]}, {'text': 'artist', 'indices': [110, 117]}, {'text': 'film', 'indices': [118, 123]}, {'text': 'musician', 'indices': [124, 133]}]",2019-07-04 19:37:29,Musician... @darujones ist,"['art', 'rock', 'editorial', 'drummer', 'painting', 'actor', 'rapper', 'filmdirector', 'artist', 'film', 'musician', 'musi']",True,ogata_photo,26,False,0,
bigamebne,unknown,1139668555954360320,Twitter Web App,0,False,en,"[{'text': 'YouTube', 'indices': [58, 66]}, {'text': 'viral', 'indices': [69, 75]}, {'text': 'likeforlikes', 'indices': [76, 89]}, {'text': 'followforfollowback', 'indices': [90, 110]}, {'text': 'follow4followback', 'indices': [111, 129]}]",2019-07-04 19:37:04,Check out “Killer in the Woods 2” on !,"['YouTube', 'viral', 'likeforlikes', 'followforfollowback', 'follow4followback', 'like4lik']",True,GalaxyFilms2016,38,False,0,
BraveGirlsFilm,"Gujarat, India",887855757034573828,Twitter for iPhone,0,False,en,"[{'text': 'BeBrave', 'indices': [54, 62]}, {'text': 'BraveGirlsFilm', 'indices': [63, 78]}, {'text': 'supportgirlseducation', 'indices': [80, 102]}, {'text': 'documentary', 'indices': [103, 115]}]",2019-07-04 19:36:22,Brave Girls is now streaming on @Vimeo See it today! https://t.co/oJ8EcdDyF4,"['BeBrave', 'BraveGirlsFilm', 'supportgirlseducation', 'documentary']",False,,76,True,0,
backlotcanada,"Vancouver, British Columbia",222214342,Hootsuite Inc.,1,False,en,"[{'text': 'film', 'indices': [52, 57]}, {'text': 'filmphotography', 'indices': [58, 74]}, {'text': 'filmmaking', 'indices': [75, 86]}, {'text': 'filmmaker', 'indices': [87, 97]}, {'text': 'filmisnotdead', 'indices': [98, 112]}]",2019-07-04 19:35:09,Beautiful day in Vancouver! Perfect day for ️️️ photography making maker isnotdead… https://t.co/AK5RKTIFeH,"['film', 'filmphotography', 'filmmaking', 'filmmaker', 'filmisnotdead']",False,,110,True,3,📽 📽 📽
richmond_joseph,Oklahoma & Arizona,414266638,Twitter for iPhone,0,False,en,[],2019-07-04 19:34:28,"19 days left on @Kickstarter !! Please please back our short film. Watch the trailer, see how you feel. We are working s…",[],True,Bellesde_nuit,121,False,0,
MichaelSCollura,"Toronto, Ontario",887847250340315136,Twitter for iPhone,2,False,en,"[{'text': 'musician', 'indices': [68, 77]}, {'text': 'music', 'indices': [78, 84]}, {'text': 'popsinger', 'indices': [85, 95]}, {'text': 'popartist', 'indices': [96, 106]}]",2019-07-04 19:34:20,Thank you for your Support @YTPopMusicChan1 so kind and thankful ️ https://t.co/yYOtivqril,"['musician', 'music', 'popsinger', 'popartist']",False,,91,True,1,❤
rahulraghs94,chennai,2535751272,Twitter for iPhone,0,False,en,"[{'text': 'Kaappaan', 'indices': [21, 30]}, {'text': 'Single', 'indices': [33, 40]}, {'text': 'Album', 'indices': [52, 58]}, {'text': 'Trailer', 'indices': [67, 75]}, {'text': 'Film', 'indices': [99, 104]}]",2019-07-04 19:34:18,- Tomorrow - 23rd - August 20 ( Mostly ) - August 30th,"['Kaappaan', 'Single', 'Album', 'Trailer', 'Film']",True,Provipressmedia,54,False,0,
RHT_Stephen,"Newport, Shropshire",414291634,IFTTT,0,False,en,"[{'text': '4thofjuly', 'indices': [0, 10]}]",2019-07-04 19:34:13,"Nowhere near as good as it's 1996 predecessor, here are my thoughts on Independence Day: Resurgence… https://t.co/slm2xZKgRL",['4thofjuly'],False,,124,True,0,
LLCartin,unknown,4106937075,Twitter for iPad,0,False,en,"[{'text': 'YA', 'indices': [0, 3]}, {'text': 'SummerReading', 'indices': [4, 18]}, {'text': 'writingcommunity', 'indices': [19, 36]}, {'text': 'author', 'indices': [48, 55]}, {'text': 'afterlife', 'indices': [56, 66]}, {'text': 'dreams', 'indices': [67, 74]}, {'text': 'bestseller', 'indices': [75, 86]}, {'text': 'victorian', 'indices': [87, 97]}, {'text': 'amreading', 'indices': [98, 108]}]",2019-07-04 19:34:11,Awakening https://t.co/EDnP26K0lP,"['YA', 'SummerReading', 'writingcommunity', 'author', 'afterlife', 'dreams', 'bestseller', 'victorian', 'amreading']",False,,34,True,1,😳
mitchellclong,"Carrboro, NC",594795139,Buffer,1,False,en,[],2019-07-04 19:34:00,'Brightburn' (2019) is clever Superman subversion (review) https://t.co/iIeBeDnAAG via @Cup_of_Moe @Brightburn… https://t.co/17EbKafuDP,[],False,,135,True,0,
blueflameky,Worldwide ,2611114519,Instagram,1,False,en,[],2019-07-04 19:33:22,"New Single - COCAINE- Out Now on Pandora and all Streaming platforms link now.
Request, stream, download Cocaine.… https://t.co/w1n5vyID7l",[],False,,139,True,1,🚨
Lyntoncinema,Lynton & Lynmouth Exmoor Devon,2368524526,Twitter Web Client,0,False,en,"[{'text': 'Exmoor', 'indices': [46, 53]}, {'text': 'devon', 'indices': [54, 60]}, {'text': 'northdevon', 'indices': [61, 72]}, {'text': 'Somerset', 'indices': [73, 82]}, {'text': 'ndevon', 'indices': [83, 90]}, {'text': 'lynton', 'indices': [91, 98]}, {'text': 'lynmouth', 'indices': [99, 108]}, {'text': 'wsomerset', 'indices': [109, 119]}, {'text': 'movie', 'indices': [120, 126]}, {'text': 'local', 'indices': [127, 133]}]",2019-07-04 19:30:48,BOOK TODAY ! - 01598 753397,"['Exmoor', 'devon', 'northdevon', 'Somerset', 'ndevon', 'lynton', 'lynmouth', 'wsomerset', 'movie', 'local', 'cine']",True,Lyntoncinema,27,False,0,
Lyntoncinema,Lynton & Lynmouth Exmoor Devon,2368524526,Twitter Web Client,0,False,en,"[{'text': 'Exmoor', 'indices': [46, 53]}, {'text': 'devon', 'indices': [54, 60]}, {'text': 'northdevon', 'indices': [61, 72]}, {'text': 'Somerset', 'indices': [73, 82]}, {'text': 'ndevon', 'indices': [83, 90]}, {'text': 'lynton', 'indices': [91, 98]}, {'text': 'lynmouth', 'indices': [99, 108]}, {'text': 'wsomerset', 'indices': [109, 119]}, {'text': 'movie', 'indices': [120, 126]}, {'text': 'local', 'indices': [127, 133]}]",2019-07-04 19:30:45,BOOK TODAY ! - 01598 753397,"['Exmoor', 'devon', 'northdevon', 'Somerset', 'ndevon', 'lynton', 'lynmouth', 'wsomerset', 'movie', 'local', 'cine']",True,Lyntoncinema,27,False,0,
